"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
417207,"Dulude, Gael","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AAGH","New York University (New York, NY)","New York","New York","United States","États-Unis","200102"
37113,"Slack, Ruth S","SUP1","Primary Supervisor","Directeur principal","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
37113,"Cregan, Sean P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200102"
552865,"Black, Sandra E","SUP1","Primary Supervisor","Directeur principal","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
552865,"Duff Canning, Sarah J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAC","Toronto Western Hospital","Ontario","Ontario","Canada","Canada","200102"
970950,"White, John H","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
970950,"Fernandes, Isabelle","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
969302,"Hieter, Philip A","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
969302,"Baetz, Kristin K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
878943,"Siemiatycki, Jack","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
878943,"Bartlett-Esquilant, Gillian","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
415004,"Cantin, Bernard","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
415004,"Valantine, Hannah","SUP1","Primary Supervisor","Directeur principal","UEBA","Stanford University (California)","California","Californie","United States","États-Unis","200102"
876274,"Antel, Jack P","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
876274,"Seguin, Rosanne M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
648336,"Hamid, Qutayba A","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
648336,"Soussi Gounni, Abdelilah","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
771687,"Poulin, Gino","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADXW","Wellcome/CRC Institute (UK)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200102"
771687,"Ahringer, Julie A","SUP1","Primary Supervisor","Directeur principal","EBAA","University of Cambridge (UK)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200102"
92363,"Ruddy, Terrence D","CO","Co-Investigator","Co-chercheur","ABDZ","University of Ottawa Heart Institute/Institut de cardiologie de l'Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
92363,"Bridge, Peter J","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
92363,"Anderson, Todd J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
92363,"Lonn, Eva","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
92363,"Charbonneau, François","CO","Co-Investigator","Co-chercheur","IRAL","Calgary Health Region","Alberta","Alberta","Canada","Canada","200102"
92363,"Exner, Derek V","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
714242,"Pawson, Anthony J","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
714242,"Plant, Pamela","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAJ","Unity Health Toronto","Ontario","Ontario","Canada","Canada","200102"
321397,"Teh, Hung-Sia","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
321397,"Priatel, John J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
602442,"Mclaughlin, John R","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
602442,"Hanley, Anthony J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
344834,"Furie, Bruce","SUP1","Primary Supervisor","Directeur principal","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200102"
344834,"Gross, Peter L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
562008,"Dennis, Maureen F","SUP","Supervisor","Directeur de recherche","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
562008,"Schachar, Russell J","SUP1","Primary Supervisor","Directeur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
562008,"Jin, Charles Y","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
965581,"Kwon, Hakju","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADLH","Gladstone Institute of Virology & Immunology (CA)","California","Californie","United States","États-Unis","200102"
965581,"Greene, Warner C","SUP1","Primary Supervisor","Directeur principal","ADLH","Gladstone Institute of Virology & Immunology (CA)","California","Californie","United States","États-Unis","200102"
862411,"Verma, Inder M","SUP1","Primary Supervisor","Directeur principal","SALK","Salk Institute for Biological Studies (La Jolla, CA)","California","Californie","United States","États-Unis","200102"
862411,"Marr, Robert A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UEFA","Salk Institute for Biological Studies (San Diego)","California","Californie","United States","États-Unis","200102"
178656,"Jenkins, David J","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
178656,"Boyd, Norman F","SUP1","Primary Supervisor","Directeur principal","CEAI","Ontario Cancer Institute (Toronto)","Ontario","Ontario","Canada","Canada","200102"
178656,"Martin, Lisa J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAE","Princess Margaret Cancer Centre (Toronto)","Ontario","Ontario","Canada","Canada","200102"
806126,"Lang, Bernd F","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
806126,"Lavrov, Dennis","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UWAA","University of Michigan (Ann Arbor)","Michigan","Michigan","United States","États-Unis","200102"
221216,"Levy, Gary A","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
221216,"Grant, David","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
221216,"Ghanekar, Anand","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200102"
754976,"O'BYRNE, Paul M","SUP","Supervisor","Directeur de recherche","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
754976,"Inman, Mark D","SUP1","Primary Supervisor","Directeur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
754976,"Leigh, Richard","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
767617,"Gottesman, Susan","SUP1","Primary Supervisor","Directeur principal","UUCA","National Cancer Institute (Bethesda, Maryland)","Maryland","Maryland","United States","États-Unis","200102"
767617,"Masse, Eric","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
959218,"Davidge, Sandra T","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
959218,"Fernandez-Patron, Carlos A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
381363,"Pare, Peter D","SUP","Supervisor","Directeur de recherche","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
381363,"Anis, Aslam H","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
381363,"Lynd, Larry D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
255014,"Westaway, David","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
255014,"Phinney, Amie L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
554548,"McPherson, Peter S","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
554548,"Legendre-Guillemin, Valerie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFED","Université du Québec à Chicoutimi","Québec","Québec","Canada","Canada","200102"
988298,"Rossant, Janet","SUP1","Primary Supervisor","Directeur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
988298,"Chazaud, Claire","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHN","Lunenfeld-Tanenbaum Research Institute  (Toronto)","Ontario","Ontario","Canada","Canada","200102"
918650,"Dostie, Josée","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
918650,"Dreyfuss, Gideon","SUP1","Primary Supervisor","Directeur principal","SMAA","University of Pennsylvania (Philadelphia)","Pennsylvania","Pennsylvanie","United States","États-Unis","200102"
734913,"Rice, William J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADSY","Skirball Institute (New York, NY)","New York","New York","United States","États-Unis","200102"
734913,"Stokes, David L.","SUP1","Primary Supervisor","Directeur principal","AAGH","New York University (New York, NY)","New York","New York","United States","États-Unis","200102"
3207,"Poizner, Howard","SUP1","Primary Supervisor","Directeur principal","UEHE","University of California (San Diego)","California","Californie","United States","États-Unis","200102"
3207,"Messier, Julie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
614750,"Farquhar, Marilyn G","SUP1","Primary Supervisor","Directeur principal","UEHE","University of California (San Diego)","California","Californie","United States","États-Unis","200102"
614750,"Lavoie, Christine","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
332648,"Badhwar, Vinay","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UWAA","University of Michigan (Ann Arbor)","Michigan","Michigan","United States","États-Unis","200102"
332648,"Bolling, Steven F","SUP1","Primary Supervisor","Directeur principal","UWAA","University of Michigan (Ann Arbor)","Michigan","Michigan","United States","États-Unis","200102"
198591,"Roy, Richard D","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
198591,"Clark, Sharon F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ACAA","University of Queensland (Brisbane, Australia)","Queensland","Queensland","Australia","l'Australie","200102"
662166,"Paterson, Donald H","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
662166,"Heenan, Aaron P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
751508,"Power, Christopher","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
751508,"Boven, Leonie A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
282876,"Gratton, Jean-Philippe","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
282876,"Sessa, William C","SUP1","Primary Supervisor","Directeur principal","UGAA","Yale University (Connecticut)","Connecticut","Connecticut","United States","États-Unis","200102"
906085,"Roy, Denis","SUP1","Primary Supervisor","Directeur principal","CFCK","Montreal Heart Institute/Institut de cardiologie de Montréal","Québec","Québec","Canada","Canada","200102"
906085,"Sturmer, Marcio","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCE","CIUSSS du Nord-de-l'Ile-de Montréal - Hôpital Sacré Coeur","Québec","Québec","Canada","Canada","200102"
218435,"Kneteman, Norman M","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
218435,"Douglas, Donna N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
889381,"Lisanti, Michael P","SUP1","Primary Supervisor","Directeur principal","BAGM","Thomas Jefferson University (Philadelphia)","Pennsylvania","Pennsylvanie","United States","États-Unis","200102"
889381,"Frank, Philippe G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","SGHA","Albert Einstein College of Medicine (New York)","New York","New York","United States","États-Unis","200102"
919782,"Pouyssegur, Jacques","SUP1","Primary Supervisor","Directeur principal","FDQA","Université de Nice Sophie Antipolis (France)","Unknown/Inconnu","Unknown/Inconnu","France","France","200102"
919782,"Richard, Darren E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
559576,"Alary, Michel","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
559576,"Labbe, Annie-Claude","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
684235,"Aebersold, Reudi","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
684235,"Gingras, Anne-Claude","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHN","Lunenfeld-Tanenbaum Research Institute  (Toronto)","Ontario","Ontario","Canada","Canada","200102"
321531,"Jevnikar, Anthony M","SUP","Supervisor","Directeur de recherche","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
321531,"Zhong, Robert","SUP1","Primary Supervisor","Directeur principal","LHSI","London Health Sciences Centre Res. Inc. (Ont.)","Ontario","Ontario","Canada","Canada","200102"
321531,"Luke, Patrick","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
657895,"Fortier, Michel A","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
657895,"Madore, Eric","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
497498,"Hack, Thomas F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
497498,"Degner, Lesley F","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
497498,"Bultz, Barry D","CO","Co-Investigator","Co-chercheur","CBBC","Tom Baker Cancer Centre, Calgary","Alberta","Alberta","Canada","Canada","200102"
497498,"Katz, Alan","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
497498,"Pickles, Thomas A","CO","Co-Investigator","Co-chercheur","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
497498,"Davison, Barbara J","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
285769,"Li, Xin-Min","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
285769,"Xu, Haiyun","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
19164,"Borgeat, Pierre","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
19164,"Bourgoin, Sylvain G","SUP","Supervisor","Directeur de recherche","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
19164,"Grenier, Sonya","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","NNSP","Institut national de santé publique du Québec","Québec","Québec","Canada","Canada","200102"
81623,"Crawford, John Douglas","SUP1","Primary Supervisor","Directeur principal","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
81623,"Menon, Ravi S","SUP","Supervisor","Directeur de recherche","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200102"
81623,"Medendorp, Wijbrand P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","RAJD","Radboud University Nijmegen (Netherlands)","Unknown/Inconnu","Unknown/Inconnu","Netherlands","Pays-Bas","200102"
785919,"Hu, Bin","SUP1","Primary Supervisor","Directeur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
785919,"Omar, Ayman","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
27202,"Penn, Linda Z","SUP1","Primary Supervisor","Directeur principal","CEAE","Princess Margaret Cancer Centre (Toronto)","Ontario","Ontario","Canada","Canada","200102"
27202,"Squire, Jeremy A","SUP","Supervisor","Directeur de recherche","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
27202,"Huang, Annie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
616775,"Groome, Patti A","SUP1","Primary Supervisor","Directeur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
616775,"Wai, Elaine S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
307560,"Rotin, Daniela","SUP1","Primary Supervisor","Directeur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
307560,"Pak, Youngshil","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
542210,"Lumsden, Charles J","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
542210,"Clarke, Geoff","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
267789,"Naccache, Paul H","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
267789,"Guerette, Benoit","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBC","Centre hospitalier de l'Université Laval (Québec)","Québec","Québec","Canada","Canada","200102"
765108,"Levy, Gary A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
655579,"Chen, Xihua","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200102"
966318,"Cribb, Alastair E","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
966318,"Saleh, Tarek M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEHA","University of Guelph","Ontario","Ontario","Canada","Canada","200102"
617382,"Byers, David M","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
617382,"Greer, Wenda L","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
617382,"Ridgway, Neale D","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
617382,"Dobson, Melanie J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
325228,"Kearon, Clive","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
325228,"Ginsberg, Jeffrey S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
325228,"Bates, Shannon M","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
359244,"Kirby, Ronald L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
359244,"Dupuis, Debbie","CO","Co-Investigator","Co-chercheur","HECM","HEC Montréal","Québec","Québec","Canada","Canada","200102"
258280,"Boivin, Guy","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
653730,"Fish, Eleanor","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","TGRE","Toronto General Research Institute","Ontario","Ontario","Canada","Canada","200102"
653730,"Rose, David R","CO","Co-Investigator","Co-chercheur","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200102"
959094,"Deblois, Denis","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
959094,"Der Sarkissian, Shant","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
76702,"De Champlain, Jacques","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
76702,"Chulak, Chantal","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
670057,"Moreau, Pierre","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
670057,"Girardot, Daphné","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
578268,"Hollenberg, Morley D","SUP1","Primary Supervisor","Directeur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
578268,"Gui, Yu","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
187965,"Adams, Michael A","SUP1","Primary Supervisor","Directeur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
187965,"Hale, Taben M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
616598,"Lamontagne, Daniel","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
616598,"Millette, Esther","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
157450,"Richards, Carol L","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
157450,"Schneider, Cyril","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
32913,"Vohl, Marie-Claude","SUP","Supervisor","Directeur de recherche","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
32913,"Gaudet, Daniel","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
32913,"Brisson, Diane","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
775624,"Chow, Anthony W","SUP","Supervisor","Directeur de recherche","CAAE","Vancouver General Hospital","British Columbia","Colombie-Britannique","Canada","Canada","200102"
775624,"Robinson, Wendy P","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
775624,"Yong, Paul","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
507577,"Roth, Sheldon H","SUP","Supervisor","Directeur de recherche","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
507577,"Archer, David P","SUP1","Primary Supervisor","Directeur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
507577,"Wang, Bing","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
878471,"Kennedy, James L","SUP1","Primary Supervisor","Directeur principal","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200102"
878471,"Martucci, Livia","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAMF","Centre for Addiction and Mental Health Foundation","Ontario","Ontario","Canada","Canada","200102"
142782,"Gopalakrishnan, Venkat","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
418939,"Laferte, Suzanne","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
534863,"Muir, Gillian D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
534863,"Gloster, Andrew S","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
661842,"Rasmussen, Colin D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
705328,"Arthur, Gilbert","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
131926,"Evans, Jane A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
