"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
902515,"D'Amour, Danielle","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
170136,"Sheps, Samuel (Sam) B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
542274,"Biden, Edmund N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CGAA","University of New Brunswick (Fredericton)","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
225438,"Challis, John R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AANU","University of Western Australia (Nedlands)","Unknown/Inconnu","Unknown/Inconnu","Australia","l'Australie","200304"
894770,"Kearon, Clive","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
894770,"Allanson, Judith E","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Carson, Nancy L","CO","Co-Investigator","Co-chercheur","CECC","Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario","Ontario","Ontario","Canada","Canada","200304"
894770,"Wells, George A","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Anderson, David R","CO","Co-Investigator","Co-chercheur","AEIC","Queen Elizabeth II Health Sciences Centre (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
894770,"Nichol, Graham","CO","Co-Investigator","Co-chercheur","SVCA","University of Washington (Seattle)","Washington","Washington","United States","États-Unis","200304"
894770,"Wells, Philip S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","OHGC","Ottawa Hospital General Campus (Ottawa Ontario)/Hôpital général d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Crowther, Mark A","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
894770,"Cappelli, Mario","CO","Co-Investigator","Co-chercheur","CECC","Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario","Ontario","Ontario","Canada","Canada","200304"
894770,"Forgie, Melissa A","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Kovacs, Michael J","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
894770,"Rodger, Marc A","CO","Co-Investigator","Co-chercheur","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Van Walraven, Carl","CO","Co-Investigator","Co-chercheur","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Tesson-Rulko, Frédérique","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
894770,"Bates, Shannon M","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
894770,"Langlois, Nicole J","CO","Co-Investigator","Co-chercheur","CECB","The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic","Ontario","Ontario","Canada","Canada","200304"
894770,"Nikkel, Sarah M","CO","Co-Investigator","Co-chercheur","CECC","Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario","Ontario","Ontario","Canada","Canada","200304"
894770,"Kahn, Susan R","CO","Co-Investigator","Co-chercheur","ABFJ","Lady Davis Institute for Medical Research (Mtl)","Québec","Québec","Canada","Canada","200304"
174777,"Ginsberg, Jeffrey S","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
174777,"Montigny, Martine","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Lalonde, Lyne","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Perreault, Sylvie","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Blais, Lucie","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Lachaine, Jean","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Rodrigues, Isabel","CO","Co-Investigator","Co-chercheur","CFRA","Cité de la santé (Laval)","Québec","Québec","Canada","Canada","200304"
174777,"Vanier, Marie-Claude","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
174777,"Martineau, Josée","CO","Co-Investigator","Co-chercheur","CFRA","Cité de la santé (Laval)","Québec","Québec","Canada","Canada","200304"
174777,"Blais, Normand","CO","Co-Investigator","Co-chercheur","ADWY","Centre hospitalier de l'Université de Montréal (CHUM)","Québec","Québec","Canada","Canada","200304"
267189,"Tremblay, Michel J","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
267189,"Roy, Jocelyn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
868418,"Montaner, Julio S","SUP","Supervisor","Directeur de recherche","ADSB","B.C. Centre for Excellence in HIV/AIDS (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
868418,"Hogg, Robert S","SUP1","Primary Supervisor","Directeur principal","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
868418,"Braitstein, Paula","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
276619,"Plummer, Francis A","SUP1","Primary Supervisor","Directeur principal","HCGC","Health Canada (Ottawa)/Santé Canada (Ottawa)","Ontario","Ontario","Canada","Canada","200304"
276619,"Stuart Chester, Tammy L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
412510,"Zuniga-Pflucker, Juan C","SUP1","Primary Supervisor","Directeur principal","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
412510,"De Pooter, Renee F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
328640,"Wainberg, Mark A","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
328640,"Russell, Rodney S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200304"
155933,"Sekaly, Rafick-Pierre","SUP1","Primary Supervisor","Directeur principal","SJCA","Case Western Reserve University (Cleveland)","Ohio","Ohio","United States","États-Unis","200304"
155933,"Dion, Marie-Lise","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCH","Hôtel-Dieu de Montréal (Montréal)","Québec","Québec","Canada","Canada","200304"
150779,"Papadopoulou, Barbara","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
150779,"Breton, Marie C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECJ","Ottawa Regional Cancer Centre/Centre régional de cancérologie de L'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
201464,"Tremblay, Michel J","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
201464,"Vidricaire, Gael","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
2199,"Gatignol, Anne","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
2199,"Bannwarth, Sylvie R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
926349,"Tsoukas, Christos M","SUP1","Primary Supervisor","Directeur principal","INUD","McGill University Health Centre/Centre Universitaire de Santé McGill","Québec","Québec","Canada","Canada","200304"
926349,"Walmsley, Sharon L","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
926349,"Loutfy, Mona R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAN","Women's College Hospital (Toronto)","Ontario","Ontario","Canada","Canada","200304"
329693,"Power, Christopher","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
499936,"Egeland, Grace M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
641340,"Dicenso, Alba","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
157571,"Desrosiers, Johanne","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AEIF","Institut universitaire de gériatrie de Sherbrooke","Québec","Québec","Canada","Canada","200304"
246903,"Macknight, Christopher R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
281577,"Pell, Marc D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
872892,"Phillips, Stuart M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
597792,"Maxwell, Colleen J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
721282,"Tuokko, Holly A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CABA","University of Victoria (British Columbia)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
47908,"Streiner, David L","SUP","Supervisor","Directeur de recherche","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
47908,"Van Reekum, Robert","SUP1","Primary Supervisor","Directeur principal","ABPI","Baycrest Centre for Geriatric Care (Toronto)","Ontario","Ontario","Canada","Canada","200304"
47908,"Scalco, Monica Zavaloni","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ABPI","Baycrest Centre for Geriatric Care (Toronto)","Ontario","Ontario","Canada","Canada","200304"
553606,"Wolfson, Christina M","SUP1","Primary Supervisor","Directeur principal","CFAC","Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill","Québec","Québec","Canada","Canada","200304"
553606,"Oremus, Mark","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
866545,"Tanguay, Robert M","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
866545,"Poudrier, Jacques","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
241926,"Carrier, Julie","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
241926,"Morettini, Jocelyn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCE","CIUSSS du Nord-de-l'Ile-de Montréal - Hôpital Sacré Coeur","Québec","Québec","Canada","Canada","200304"
685764,"Bédard, Michel","SUP1","Primary Supervisor","Directeur principal","CEJA","Lakehead University (Thunder Bay, Ontario)","Ontario","Ontario","Canada","Canada","200304"
685764,"Tran, Mun H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEJA","Lakehead University (Thunder Bay, Ontario)","Ontario","Ontario","Canada","Canada","200304"
699462,"Phillips, Natalie A","SUP1","Primary Supervisor","Directeur principal","CFGA","Concordia University (Montreal, Quebec)/Université Concordia","Québec","Québec","Canada","Canada","200304"
699462,"Sinai, Marco","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFGA","Concordia University (Montreal, Quebec)/Université Concordia","Québec","Québec","Canada","Canada","200304"
404803,"Thomson, Alan B","SUP1","Primary Supervisor","Directeur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
404803,"Drozdowski, Laurie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
460320,"Petrella, Robert J","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
460320,"Overend, Thomas J","SUP","Supervisor","Directeur de recherche","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
460320,"Lattanzio, Chastity N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
391263,"Sherwin, Barbara B","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
391263,"Grigorova, Miglena","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
386472,"Ptito, Alain","SUP","Supervisor","Directeur de recherche","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
386472,"Casanova, Christian F","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
386472,"Chevrier, Eliane","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADBC","Montreal Neurological Institute/Institut neurologique de Montréal","Québec","Québec","Canada","Canada","200304"
200947,"Pilon, Danielle D","SUP","Supervisor","Directeur de recherche","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
200947,"Hébert, Réjean","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
200947,"Bravo, Gina","SUP1","Primary Supervisor","Directeur principal","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
200947,"Paquet, Mariane","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INVT","Province of New Brunswick","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
276994,"Whitfield, Kyle","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
276994,"Wismer, Susan K","SUP1","Primary Supervisor","Directeur principal","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
912996,"Hillmer, Michael","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","OWHC","Ontario Ministry of Health and Long Term Care/Ministère de la Santé et des Soins de longue durée de l'Ontario","Ontario","Ontario","Canada","Canada","200304"
912996,"Rochon, Paula A","SUP1","Primary Supervisor","Directeur principal","CEAN","Women's College Hospital (Toronto)","Ontario","Ontario","Canada","Canada","200304"
497316,"Cockerill, Rhonda","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
497316,"Schraa, Ellen G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
300733,"Sheps, Samuel (Sam) B","SUP","Supervisor","Directeur de recherche","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
300733,"Sheps, Samuel (Sam) B","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
300733,"Savoie, Isabelle","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
300733,"Grunau, Gilat L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
320994,"Williams, Paul A.","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
320994,"Aggarwal, Monica","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
224351,"Bourgeault, Ivy L","SUP1","Primary Supervisor","Directeur principal","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
224351,"Hirschkorn, Kristine A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","HCGC","Health Canada (Ottawa)/Santé Canada (Ottawa)","Ontario","Ontario","Canada","Canada","200304"
763712,"Deber, Raisa S","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
763712,"Kraetschmer, Nancy","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
497276,"Kazanjian, Arminée","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
497276,"Chen, Alice W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
423801,"Armstrong, Robert (Bob) W","SUP1","Primary Supervisor","Directeur principal","AEHP","Aga Khan University (Pakistan)","Unknown/Inconnu","Unknown/Inconnu","Pakistan","Pakistan","200304"
423801,"Lindstrom, Ronald R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ROYL","Royal Roads University (Victoria, BC)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
804803,"Langley, Ann","SUP1","Primary Supervisor","Directeur principal","HECM","HEC Montréal","Québec","Québec","Canada","Canada","200304"
804803,"Hebert, Yann","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
63682,"Cambrosio, Alberto","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
63682,"Pluye, Pierre","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
924139,"Deber, Raisa S","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
924139,"Landry, Michel D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","DUMC","Duke University Medical Center (Durham, North Carolina)","North Carolina","Caroline du Nord","United States","États-Unis","200304"
168917,"Mayo, Nancy E","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
168917,"Kosseim, Mylène","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
539755,"Rossant, Janet","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
987627,"Suissa, Samy","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
907243,"Johnston, Celeste","SUP1","Primary Supervisor","Directeur principal","IWKI","IWK Health Centre (Halifax)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
907243,"Aita, Marilyn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
938621,"Doyon, Julien","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
938621,"Ansaldo, Ana Ines","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
713538,"Tremblay, Johanne","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
713538,"Besnard, Sandrine C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADWY","Centre hospitalier de l'Université de Montréal (CHUM)","Québec","Québec","Canada","Canada","200304"
669671,"Ouellette, Marc","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
669671,"Drummelsmith, Jolyne Y","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBC","Centre hospitalier de l'Université Laval (Québec)","Québec","Québec","Canada","Canada","200304"
684348,"Lye, Stephen J","SUP1","Primary Supervisor","Directeur principal","ADHN","Lunenfeld-Tanenbaum Research Institute  (Toronto)","Ontario","Ontario","Canada","Canada","200304"
684348,"Dunk, Caroline E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
797591,"Germain, Anne","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","SMBA","University of Pittsburgh (Pennsylvania)","Pennsylvania","Pennsylvanie","United States","États-Unis","200304"
797591,"Buysse, Daniel J","SUP1","Primary Supervisor","Directeur principal","SMBA","University of Pittsburgh (Pennsylvania)","Pennsylvania","Pennsylvanie","United States","États-Unis","200304"
518307,"Rochon, Paula A","SUP1","Primary Supervisor","Directeur principal","CEAN","Women's College Hospital (Toronto)","Ontario","Ontario","Canada","Canada","200304"
518307,"Gill, Sudeep S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
788474,"Ikura, Mitsuhiko","SUP1","Primary Supervisor","Directeur principal","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
788474,"Hayashi, Ikuko","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
785334,"Hussain, Natasha K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADBC","Montreal Neurological Institute/Institut neurologique de Montréal","Québec","Québec","Canada","Canada","200304"
785334,"Osten, Pavel","SUP1","Primary Supervisor","Directeur principal","MPGI","Max-Planck-Gesellschaft/ Max Planck Institute for Molecular Genetics","Unknown/Inconnu","Unknown/Inconnu","Germany","Allemagne","200304"
785334,"Sheng, Morgan","SUP1","Primary Supervisor","Directeur principal","UVBF","Massachusetts Institute of Technology","Massachusetts","Massachusetts","United States","États-Unis","200304"
469772,"Kim, Daniel J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UVAB","Harvard School of Public Health (Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
469772,"Kawachi, Ichiro","SUP1","Primary Supervisor","Directeur principal","UVAB","Harvard School of Public Health (Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
329716,"Van Tol, Hubert H","SUP1","Primary Supervisor","Directeur principal","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200304"
329716,"Zochodne, Douglas W","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
329716,"Clapham, David E","SUP1","Primary Supervisor","Directeur principal","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
329716,"Kotecha, Suhas A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AATX","Harvard Medical School (Boston, Massachusetts)","Massachusetts","Massachusetts","United States","États-Unis","200304"
60308,"Kerbel, Robert S","SUP1","Primary Supervisor","Directeur principal","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
60308,"Ma, Li","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
413736,"Haddad, Slim","SUP","Supervisor","Directeur de recherche","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
413736,"Fournier, Pierre","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
413736,"Mantoura, Pascale","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
439050,"Moon, Nam S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
439050,"Dyson, Nicholas","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
532536,"Oram Cardy, Janis E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
532536,"Roberts, Timothy P","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
344514,"Bouvier, Michel","SUP1","Primary Supervisor","Directeur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
344514,"Percherancier, Yann","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","FDIA","Institut Pasteur (Paris, France)","Unknown/Inconnu","Unknown/Inconnu","France","France","200304"
143080,"Roy, Jefferson E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
143080,"Miller, Earl","SUP1","Primary Supervisor","Directeur principal","UVBF","Massachusetts Institute of Technology","Massachusetts","Massachusetts","United States","États-Unis","200304"
513658,"Bachand, Francois","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
513658,"Silver, Pamela A","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
765615,"Levy, Gary A","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
765615,"Grant, David","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
765615,"Ghanekar, Anand","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
864098,"Pawson, Anthony J","SUP1","Primary Supervisor","Directeur principal","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
864098,"Holdorf, Amy","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAD","Sinai Health System (Toronto)","Ontario","Ontario","Canada","Canada","200304"
736589,"Jackson, Philip","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
736589,"Decety, Jean","SUP1","Primary Supervisor","Directeur principal","SVCA","University of Washington (Seattle)","Washington","Washington","United States","États-Unis","200304"
